worker_id,assignment_id,rt,slider_response,raw_stimulus,scenario,comparison,item_type,trial_index,time_elapsed
92,62cb8baf4fbe7c0a2b86ee08,24849,50,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Europe</b>?",afternoon flight to Boston,want a morning flight to Europe,other category,1,32503
90,62cb8baf4fbe7c0a2b86ee08,10289,18,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an evening flight to the United States</b>?",morning flight to Madrid,want an evening flight to the United States,other category,2,40432
2,62cb8baf4fbe7c0a2b86ee07,11158,40,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like chocolate cookies</b>?",raspberry cake,like chocolate cookies,same category,2,54879
18,62cb8baf4fbe7c0a2b86ee07,22375,64,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an evening flight to the United States</b>?",morning flight to Madrid,want an evening flight to the United States,other category,9,144936
71,62cb8baf4fbe7c0a2b86ee07,6007,50,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an evening flight to the United States</b>?",morning flight to Madrid,want an evening flight to the United States,other category,1,15770
90,62cb8baf4fbe7c0a2b86ee08,6420,25,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like lemon cake</b>?",raspberry cake,like lemon cake,same category,3,46856
93,62cb8baf4fbe7c0a2b86ee08,12403,78,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like adventure movies</b>?",fantasy movies,like adventure movies,same category,1,31742
90,62cb8baf4fbe7c0a2b86ee08,4752,14,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like death metal</b>?",bebop jazz,like death metal,other category,4,51612
71,62cb8baf4fbe7c0a2b86ee07,6459,100,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Boston</b>?",afternoon flight to Boston,want a morning flight to Boston,close competitor,2,22230
90,62cb8baf4fbe7c0a2b86ee08,4054,87,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like animated films</b>?",cartoons,like animated films,close competitor,5,55669
92,62cb8baf4fbe7c0a2b86ee08,15496,78,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like animation films</b>?",fantasy movies,like animation films,other category,2,48004
71,62cb8baf4fbe7c0a2b86ee07,3960,90,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like soul jazz</b>?",bebop jazz,like soul jazz,same category,3,26191
2,62cb8baf4fbe7c0a2b86ee07,15174,74,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Europe</b>?",afternoon flight to Boston,want a morning flight to Europe,other category,3,70055
71,62cb8baf4fbe7c0a2b86ee07,4222,50,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like musicals</b>?",cartoons,like musicals,same category,4,30415
71,62cb8baf4fbe7c0a2b86ee07,3593,76,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like heavy metal</b>?",hard rock,like heavy metal,same category,5,34009
90,62cb8baf4fbe7c0a2b86ee08,10442,83,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want an afternoon flight to Europe</b>?",afternoon flight to Boston,want an afternoon flight to Europe,other category,6,66114
33,62cb8baf4fbe7c0a2b86ee08,4655,50,"Suppose you learn someone likes <b>drinking white wine</b>. How much does that change your beliefs about whether they would also <b>like beer</b>?",drinking white wine,like beer,same category,1,15691
71,62cb8baf4fbe7c0a2b86ee07,3960,50,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soft drinks</b>?",drinking tea,like soft drinks,same category,6,37971
93,62cb8baf4fbe7c0a2b86ee08,18494,72,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like power metal</b>?",hard rock,like power metal,same category,2,50239
90,62cb8baf4fbe7c0a2b86ee08,3502,50,"Suppose you learn someone likes <b>pasta arrabiata</b>. How much does that change your beliefs about whether they would also <b>like lemon cake</b>?",pasta arrabiata,like lemon cake,other category,7,69619
33,62cb8baf4fbe7c0a2b86ee08,3146,50,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like beer</b>?",drinking tea,like beer,other category,2,18840
2,62cb8baf4fbe7c0a2b86ee07,12318,43,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soda</b>?",drinking tea,like soda,same category,4,82375
92,62cb8baf4fbe7c0a2b86ee08,15779,41,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like thrillers</b>?",cartoons,like thrillers,other category,3,63788
90,62cb8baf4fbe7c0a2b86ee08,3485,36,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soft drinks</b>?",drinking tea,like soft drinks,same category,8,73107
33,62cb8baf4fbe7c0a2b86ee08,3265,84,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like animated films</b>?",cartoons,like animated films,close competitor,3,22107
71,62cb8baf4fbe7c0a2b86ee07,6129,53,"Suppose you learn someone likes <b>drinking white wine</b>. How much does that change your beliefs about whether they would also <b>like red wine</b>?",drinking white wine,like red wine,close competitor,7,44101
18,62cb8baf4fbe7c0a2b86ee07,29506,50,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want an evening flight to Los Angeles</b>?",afternoon flight to Boston,want an evening flight to Los Angeles,same category,10,174447
33,62cb8baf4fbe7c0a2b86ee08,2414,50,"Suppose you learn someone likes listening to <b>bebop jazz</b> How much does that change your beliefs about whether they would also <b>like doom metal</b>?",bebop jazz,like doom metal,other category,4,24524
90,62cb8baf4fbe7c0a2b86ee08,4269,78,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like heavy metal</b>?",hard rock,like heavy metal,same category,9,77379
71,62cb8baf4fbe7c0a2b86ee07,3571,60,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like adventure movies</b>?",fantasy movies,like adventure movies,same category,8,47673
33,62cb8baf4fbe7c0a2b86ee08,3880,50,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an afternoon flight to Madrid</b>?",morning flight to Madrid,want an afternoon flight to Madrid,close competitor,5,28407
2,62cb8baf4fbe7c0a2b86ee07,8639,88,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like cartoons</b>?",fantasy movies,like cartoons,other category,5,91015
90,62cb8baf4fbe7c0a2b86ee08,3167,27,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like adventure movies</b>?",fantasy movies,like adventure movies,same category,10,80550
1,62cb8baf4fbe7c0a2b86ee08,12057,87,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like classic rock</b>?",hard rock,like classic rock,close competitor,1,28085
71,62cb8baf4fbe7c0a2b86ee07,3747,51,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like chocolate cookies</b>?",raspberry cake,like chocolate cookies,same category,9,51422
92,62cb8baf4fbe7c0a2b86ee08,10788,41,"Suppose you learn someone wants to take a <b>morning flight to Madrid</b>. How much does that change your beliefs about whether they would also <b>want an evening flight to Paris</b>?",morning flight to Madrid,want an evening flight to Paris,same category,4,74579
33,62cb8baf4fbe7c0a2b86ee08,3114,50,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like animation films</b>?",fantasy movies,like animation films,other category,6,31524
1,62cb8baf4fbe7c0a2b86ee08,2614,80,"Suppose you learn someone likes watching <b>fantasy movies</b>. How much does that change your beliefs about whether they would also <b>like adventure movies</b>?",fantasy movies,like adventure movies,same category,2,30705
71,62cb8baf4fbe7c0a2b86ee07,3243,100,"Suppose you learn someone likes <b>pasta arrabiata</b>. How much does that change your beliefs about whether they would also <b>like pasta al forno</b>?",pasta arrabiata,like pasta al forno,close competitor,10,54666
1,62cb8baf4fbe7c0a2b86ee08,3486,37,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Europe</b>?",afternoon flight to Boston,want a morning flight to Europe,other category,3,34195
33,62cb8baf4fbe7c0a2b86ee08,4081,68,"Suppose you learn someone likes listening to <b>hard rock</b>. How much does that change your beliefs about whether they would also <b>like power metal</b>?",hard rock,like power metal,same category,7,35607
92,62cb8baf4fbe7c0a2b86ee08,6454,63,"Suppose you learn someone likes <b>drinking tea</b>. How much does that change your beliefs about whether they would also <b>like soda</b>?",drinking tea,like soda,same category,5,81036
33,62cb8baf4fbe7c0a2b86ee08,2547,50,"Suppose you learn someone wants to take an <b>afternoon flight to Boston</b>. How much does that change your beliefs about whether they would also <b>want a morning flight to Europe</b>?",afternoon flight to Boston,want a morning flight to Europe,other category,8,38157
1,62cb8baf4fbe7c0a2b86ee08,3173,25,"Suppose you learn someone likes watching <b>cartoons</b>. How much does that change your beliefs about whether they would also <b>like horror movies</b>?",cartoons,like horror movies,other category,4,37372
2,62cb8baf4fbe7c0a2b86ee07,10119,69,"Suppose you learn someone likes <b>drinking white wine</b>. How much does that change your beliefs about whether they would also <b>like red wine</b>?",drinking white wine,like red wine,close competitor,6,101134
33,62cb8baf4fbe7c0a2b86ee08,2564,50,"Suppose you learn someone likes <b>raspberry cake</b>. How much does that change your beliefs about whether they would also <b>like pasta al forno</b>?",raspberry cake,like pasta al forno,other category,9,40724
